,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
range_NeighDiff_shell1_NpValence,0.08612569495958311,-0.0035763792324593827,-0.08478689974346193,-0.021408912058461568,-0.048290575522019846,-0.0409300640184193,0.05178894303700298,0.08864691647109542,0.02632939749471249,-0.04105059240951693,-0.043807355499978544,0.03075005358499243,-0.019021353656919576,-0.08314084275480207,-0.07275200074605477
mean_NeighDiff_shell1_NdValence,-0.05157531790302306,0.04275589227163773,0.016998116085285283,-0.055591585071403694,0.11470014330682289,-0.009087103278855776,0.04591025505563718,0.07529034878775288,0.07965630616244064,0.061736535914481576,0.011623830417978386,0.14887775522615485,-0.041081401035336716,-0.011075390850101301,-0.07017503153085454
var_NeighDiff_shell1_NdValence,0.007621387075713695,0.03721803707077187,-0.014896421803141132,-0.05855614725045227,0.07408343824078194,-0.06579434798163078,0.07468257245956549,0.04565456542703167,0.12230609746367527,0.08211731990156335,0.04304407384798661,0.1357292948911787,-0.05238101791233347,-0.0348711117118157,-0.026541227446200747
min_NeighDiff_shell1_NdValence,-0.07191618439113269,0.026196076140574336,0.023677154311977984,-0.03172211783909551,0.07299998077645371,0.026546695882740612,0.010191521646005853,0.06483867898939652,0.020648757157603517,0.023938266376675177,-0.014952146686670277,0.10111104623331944,-0.013262902885526968,-0.01113018998953392,-0.07577174080340991
max_NeighDiff_shell1_NdValence,-0.0008401258174854508,0.039766095536296564,-0.011017077078436242,-0.07485422695413206,0.08015873387368418,-0.04950887006656206,0.08234862909973371,0.05658276768025323,0.13104445384965885,0.08670749782935278,0.0588889092380114,0.1379121536175606,-0.08625188762063475,0.004693958033942164,-0.046925151993302626
range_NeighDiff_shell1_NdValence,0.03800074553884142,0.02705537801477567,-0.024216149579999634,-0.06043476631624944,0.043621367818903176,-0.0656610867689135,0.07983968397216032,0.02359788056773346,0.12465708439806104,0.07692706758360657,0.06911583002810534,0.0882842150940774,-0.08222501028607844,0.010880930954318377,-0.007679032586111041
mean_NeighDiff_shell1_NfValence,-0.059764925843607986,0.1043936501582831,-0.047706591609492505,-0.062157904329055574,0.03913207774966762,0.03380159351754386,0.026154174612813004,-0.023447246120838365,-0.04989932032439704,-0.028948562820508186,-0.030416453456480877,-0.11381362561208362,0.004484006005367622,-0.05278306736408409,-0.0677072724570479
var_NeighDiff_shell1_NfValence,-0.030974666292031546,0.11387164209863902,-0.07634980365069773,-0.06174102818008811,0.014445139056564952,0.011021955143578807,0.050622001079207786,-0.05353990063122618,-0.03512514078030248,-0.03097247486840957,-0.0007605820642478937,-0.09658508120328678,-0.0213343171778249,-0.04574379648410256,0.048334005118556476
min_NeighDiff_shell1_NfValence,-0.06690533772080759,0.057892395136642114,-0.005816130741390744,-0.04168849244331471,0.03372277641316633,0.03818747034899631,0.007505928523313692,0.003074888797175507,-0.04406529689904842,-0.023921809550578068,-0.04915459078702144,-0.09300475542256796,0.022401802563145317,-0.04141411656955367,-0.13641724386724874
max_NeighDiff_shell1_NfValence,-0.03331859089127574,0.12021879780787184,-0.0755373290986686,-0.06687418084947687,0.011879807280043758,0.015633277483394943,0.051146159019366554,-0.05592429483486526,-0.03444725884296842,-0.030983576869456013,-8.690666192810172e-05,-0.11975840007948013,-0.026050848194070077,-0.03285454775010745,0.03587008778180045
range_NeighDiff_shell1_NfValence,-0.012501721511433658,0.11306946793103302,-0.0823624461420591,-0.05938471547432983,0.0008032099225227031,0.0033494168101078055,0.05444613371064085,-0.06371069182933399,-0.022223027614932795,-0.025807467315880645,0.018106445794949383,-0.09955099475256227,-0.037443662278838795,-0.021422818591194485,0.09065405286337144
mean_NeighDiff_shell1_NValance,-0.04439220606843673,0.08997476718822316,0.0022721886641234486,-0.11580673839376263,0.07914478514237612,0.006966927759110947,0.011331216687596827,0.02578699166366653,-0.0030099161139717024,-0.022425555189871237,-0.001764890755990751,0.012046719401616399,-0.10031697062256932,-0.01247205879539898,-0.061624804986892615
var_NeighDiff_shell1_NValance,-0.018472080126719,0.09060151942425344,-0.07053911206641598,-0.09910695949445412,0.011378276552984326,-0.03307760162643608,0.05831754997345488,-0.008463933946597356,0.011060502634545078,-0.018077310809071205,0.023968610918845924,0.027510386387838242,-0.10815629372637085,-0.05325817490290221,-0.004931082178289555
min_NeighDiff_shell1_NValance,-0.05565697290275357,0.06523847367621242,0.03252400694016444,-0.08673363272921009,0.08264470633709847,0.013734622182644332,-0.01942361010474298,0.029631032227049117,-0.013342378070574971,-0.024305945676471857,-0.025988161079123363,0.01612693309932847,-0.05537592784672619,-0.011487887680095036,-0.08736734647237548
max_NeighDiff_shell1_NValance,-0.018506289923836135,0.10167025880018313,-0.05794149991444965,-0.1194441193296778,0.032620767179486025,-0.021105574005742096,0.05215993497688957,-0.011457785134003712,0.015023993241960834,-0.018682335040264883,0.03583034727907291,0.004931466821950512,-0.13364408638811748,-0.014312943117851782,-0.012975101284373729
range_NeighDiff_shell1_NValance,0.008349075896200578,0.08513209090259763,-0.08647890211936132,-0.09451931430892041,-0.006296253613829542,-0.032528521114967006,0.07248243304289377,-0.029736125415336576,0.025097233486480717,-0.008934567943531797,0.05667762382932349,-0.0029305158376112337,-0.1284502769645368,-0.010730045036245986,0.03218394979866024
mean_NeighDiff_shell1_NsUnfilled,0.018944182771415255,-0.01445423521877946,0.13280551678885075,-0.11989328046707065,-0.040947226417856857,0.04944263051803043,0.07816494306158718,-0.00936448466527107,-0.030557943088054266,0.06821326363551353,-0.012436092284903997,0.021930602561657297,0.06900759428411778,-0.02061537543184866,0.006944624865820388
var_NeighDiff_shell1_NsUnfilled,0.04758986486822574,-0.013364591541599517,0.10145272015358021,-0.09615789315273193,-0.057452199055080554,0.01250929035676798,0.12047071409307336,-0.002176275010067206,-0.01949235100215369,0.04871027367800242,0.018242532717672188,-0.025840848441057118,0.06686505357412535,0.03608731052199867,0.01958315300739108
min_NeighDiff_shell1_NsUnfilled,-0.03382892826952438,-0.004377271198704589,0.08147113298826479,-0.07980577804740036,-0.022002994591188492,0.049773061044516974,0.02609435452819312,-0.013553748020428903,-0.031006179782575985,0.04487427772589296,-0.02577036449867775,0.07901090396401197,0.07864239512652244,-0.05687429858638796,-0.04927157447675897
max_NeighDiff_shell1_NsUnfilled,0.047784131810943854,-0.014148774853957132,0.10779074619836766,-0.10679116184091819,-0.06938571097736979,0.014619093558944135,0.12367976879537963,-0.008214744789354803,-0.02159773975510656,0.051880758956880484,0.021708864218754016,-0.020608817786069534,0.07604701393364817,0.042759083382989824,0.004938667017631104
range_NeighDiff_shell1_NsUnfilled,0.06201255726410206,-0.013365339513057885,0.08511758585728336,-0.08464408372262448,-0.06535739599997333,-0.0018977114575355776,0.12105558919936409,-0.003937277573922132,-0.011958338185804518,0.03900274631792639,0.031783578209392885,-0.049107221436091246,0.052704485034836435,0.06472564357602115,0.02229877424985583
mean_NeighDiff_shell1_NpUnfilled,0.0013195894366170155,0.028515903203139653,0.04021906035563881,0.004334257716493982,0.09783760325525391,0.11875199932654258,-0.04462265416091685,0.09978590617822514,0.08415067650988187,-0.09956267328037396,0.1878379040428693,-0.05090174678375967,0.09079924842913777,-0.020114435693007603,0.04956994458048026
var_NeighDiff_shell1_NpUnfilled,-0.005742652824808551,0.008531988552122678,-0.052341816439908255,-0.010139904057344797,-0.032508649936670346,0.05939676998974622,0.022446289342079914,0.10899111586446676,0.12478998434420996,-0.11426533966340242,0.12800855803617278,0.027217203179340278,0.11061568914387225,-0.12770937923692607,-0.04210689457880637
min_NeighDiff_shell1_NpUnfilled,-0.0036484153444436107,0.03358803834003282,0.06740109520101517,0.016073690984535594,0.12585659196570353,0.0947786367916237,-0.06267382034626873,0.055748671168239824,0.02921778389854368,-0.054232603435100106,0.1492574723757327,-0.05011572702588467,0.06853481828351213,0.011108414366827066,0.08186023759055916
max_NeighDiff_shell1_NpUnfilled,0.001748929690461073,0.012118032688443416,-0.017667347194278316,-0.014135813607499456,0.026774297567776034,0.09961402178759339,-0.01924745962055863,0.11835502410315404,0.13888034876596084,-0.11933953562493761,0.20231992060782536,-0.030810229591396957,0.0985594401161088,-0.06976620334387137,0.019474705729010913
range_NeighDiff_shell1_NpUnfilled,0.00460038988718045,-0.009442749193517284,-0.06791167965911979,-0.027767231222663964,-0.057112353886512424,0.049647323921365616,0.02154320207622911,0.09889784339816884,0.14145634509376254,-0.10111009726034703,0.13118625500662306,-0.0007557707810894982,0.06683760013142827,-0.08915898184882153,-0.0347448427689422
mean_NeighDiff_shell1_NdUnfilled,-0.024825800463255374,0.045942379084761516,0.039207137297879696,0.13241108639767446,0.01006819735692915,0.08653613746176558,0.09385817703494993,-0.001854234000578586,-0.04342208409203592,-0.08914528967139289,-0.023600869058154412,0.16096914768734488,-0.04323814401695379,0.007865969187026277,-0.012847095835377617
var_NeighDiff_shell1_NdUnfilled,0.019810274962822862,0.049256661399668326,0.020792682830493188,0.13098540777220488,-0.02055481629032891,0.029437225204922025,0.1262226711707129,-0.015047384535112587,-0.0589243529014599,-0.07217053702315757,-0.0051423273050194345,0.13917855831338427,-0.060442697338219595,-0.018196769990085626,0.06531054625176307
min_NeighDiff_shell1_NdUnfilled,-0.05528414282163829,0.025825016502863493,0.028172771070417806,0.07841518681111952,0.005126074589180937,0.09333401012201352,0.03541145019910792,0.015420151489005628,-0.015037525038579965,-0.07015503433600799,-0.034968226216846456,0.11911746665983766,-0.01619134682009521,0.021425013706942376,-0.07628514019562327
max_NeighDiff_shell1_NdUnfilled,0.01940611668611592,0.04948488127336396,0.02336485290937725,0.13379404439077794,-0.03582304436958862,0.044749964677044375,0.13078382360147048,-0.018153925056002433,-0.04955459177190451,-0.08566861839632108,0.007764384868660344,0.1291435680439774,-0.0800933199531124,0.028922897445786647,0.05555407626904287
range_NeighDiff_shell1_NdUnfilled,0.04220288590757725,0.04311447081956638,0.014177767244819606,0.11324789679612034,-0.040423180844754956,0.011927518040394861,0.1266474273997895,-0.025443609202103992,-0.047360845220893594,-0.0647998180258828,0.021854151686465744,0.0925178271666378,-0.07968508175816581,0.022751367173570753,0.08911362731718277
mean_NeighDiff_shell1_NfUnfilled,-0.03993543340688708,0.07511608843120395,0.03302362189099533,0.08180463848437725,-0.06176386883023722,0.024356223532814716,-0.03576734033764345,0.1355698257178356,0.02637151997213989,0.15294114738332878,-0.01963552906992738,-0.1049248250330024,0.013483000434828309,-0.022271338728067643,-0.035398043088458855
var_NeighDiff_shell1_NfUnfilled,-0.024194224599768194,0.08140151017878129,0.017847915202613574,0.0847010569120209,-0.08131435977666585,0.008145736447568165,-0.024031571996940265,0.11798544585890972,0.034100066308750565,0.16464319391033866,-0.008655472281217658,-0.08305940044195803,0.023578223894365407,-0.016832289070569443,0.04590352790521806
min_NeighDiff_shell1_NfUnfilled,-0.04613163070958182,0.04621384460777259,0.03577140834574628,0.05691754892666179,-0.037717001157161895,0.028109415266648872,-0.029322907236674817,0.11321404316922058,0.018201689446754245,0.10067303861572172,-0.026017321245560537,-0.0920454886381386,0.0024881401779202656,-0.018666451845416165,-0.09773933580650289
max_NeighDiff_shell1_NfUnfilled,-0.02389629849865336,0.0842153265069636,0.01903017385825031,0.08716813336953962,-0.08698309610609832,0.011579846397235324,-0.026291258869814184,0.11729285978723784,0.039310669076766544,0.17052590965889863,-0.008741234410319914,-0.09580122813766856,0.02504269212840831,-0.0044866237626726094,0.04384291643993222
range_NeighDiff_shell1_NfUnfilled,-0.011440474840110819,0.0806016440222062,0.009445277547019492,0.08028324022587464,-0.08671791977880586,0.003551756196296222,-0.02000655808300234,0.09534918806704407,0.03879061260259778,0.16075226540902282,-0.0010199440349054245,-0.0780251881498985,0.02786415104285219,0.0013155999677004148,0.08412634424347099
mean_NeighDiff_shell1_NUnfilled,-0.03422148515976172,0.08009852113684718,0.05174538440607287,0.11874856445060834,-0.040107746735805395,0.06744926025311342,0.008309937243337614,0.11854137713692829,-0.03251014822116959,0.058848506535431055,0.01120578115814272,0.050349885352645646,-0.05595642766776417,0.018209966359364938,-0.020195080329377058
var_NeighDiff_shell1_NUnfilled,-0.007844064358020306,0.07577873570836441,0.015513910194745052,0.11456376205541328,-0.10405394914584178,0.012732633023821051,0.04401806807458516,0.10240251348031339,-0.02622733100495509,0.07797778950300403,0.00039408755428045015,0.07571507462663457,-0.05242740824730141,-0.029055576533381065,0.06784734970195276
min_NeighDiff_shell1_NUnfilled,-0.04810190157300323,0.06055995931634022,0.05428489909715629,0.0913654387764956,0.002360687877708634,0.07560639596658138,-0.014369668871317626,0.09295423469561612,-0.03131941909808747,0.03338085884157278,0.004472556586924178,0.03126309840019411,-0.035105751699262375,0.02657845423612404,-0.07824769073154399
max_NeighDiff_shell1_NUnfilled,-0.004030321094069167,0.08334215320227244,0.02701822912285508,0.12148019409883644,-0.10562004160729639,0.026280460314780915,0.038254912687477376,0.10222715455409624,-0.019402900480935025,0.08169088487283044,0.020624241849266867,0.05255401276467044,-0.06967901813966557,0.022623279065103207,0.07075609162384802
range_NeighDiff_shell1_NUnfilled,0.015974561969968572,0.07005466688134485,0.007857857136231541,0.10078662127915623,-0.12268854219905248,-0.002130954392129859,0.05022970325940166,0.07792568603788044,-0.008928358944366931,0.07980195706312915,0.0218425561688528,0.04714333676920781,-0.06522468377606447,0.014670395347151543,0.11505139529607127
mean_NeighDiff_shell1_GSvolume_pa,0.027870731434997107,0.0774697305471294,0.07858344838210926,-0.05744724895663412,-0.027521454762215708,-0.06269697466803925,-0.1307090125277663,-0.01719008047143604,0.05223282223381966,-0.07616330424312959,-0.07969116167479662,0.0631301417073826,0.08206227839288104,0.09708867088903525,0.04796267794823966
var_NeighDiff_shell1_GSvolume_pa,0.04635576959123442,0.06456624921712942,0.03949761561702282,-0.046151327935825104,-0.066845459420372,-0.08705501665496834,-0.09027983661123169,-0.026844533756124063,0.06925080082318476,-0.07412018822134601,-0.0917748860735212,0.06612840312609258,0.09648810762872605,0.08718725926293819,0.07214380770972559
min_NeighDiff_shell1_GSvolume_pa,-0.013563985081010962,0.05896700820578032,0.06881770114524711,-0.047058566440561486,-0.0019107435598254674,-0.021372307048583457,-0.11956509785004908,0.008540270780531677,0.019565145260102768,-0.04687052009104376,-0.040735794935143704,0.054500705183040864,0.045805514018338815,0.04966980260150177,-0.025603008849071858
max_NeighDiff_shell1_GSvolume_pa,0.049261203958688896,0.06674325926800155,0.046376590512737556,-0.04954228172825177,-0.06916752540377984,-0.07834972002850041,-0.09931120191310369,-0.028496447195994146,0.07428522348103037,-0.07997380104007772,-0.08126702298115804,0.04753118297437176,0.09063003790897436,0.11886042251930634,0.07052883121222733
range_NeighDiff_shell1_GSvolume_pa,0.05694208064615793,0.055708482818878025,0.03099003455877494,-0.040439747730749875,-0.07414283039790281,-0.07866069639393032,-0.07406948802561417,-0.03313199563733805,0.07477369036420116,-0.07334542334649027,-0.07644224031602449,0.0362054774236134,0.08514502456708374,0.11455099037007518,0.08323984313639522
mean_NeighDiff_shell1_GSbandgap,0.0264913597203028,-0.028503809888467787,-0.01455532656684932,-0.060873664273870406,-0.04012163174319549,0.16869341646711405,-0.10810611891971805,0.022038057165711757,0.015706416849428355,0.008275899928130978,-0.1140700100157859,0.02388036334709499,-0.0737313421684007,-0.0791363221652546,0.08696441493459889
var_NeighDiff_shell1_GSbandgap,0.04310214819342371,-0.0417704917060143,-0.04188560339011492,-0.05808937542695404,-0.08279056443706402,0.12924883515969468,-0.054031055782627194,0.038742177071264886,0.038901186188151866,-0.0036494325139775456,-0.11166455042125978,-0.011086357396272712,-0.06478607048144083,-0.07189060942956135,0.015627562646901058
min_NeighDiff_shell1_GSbandgap,0.004210549032411957,-0.0056782614159946974,0.008215498386079774,-0.03880231945818466,0.0034266494353865063,0.1298865031416596,-0.11852405026702233,-0.0031995248290583173,-0.007342440977187416,0.005252825825536416,-0.08094725997637787,0.06112637762341778,-0.04066903591384763,-0.07682749806825043,0.11441424593213124
max_NeighDiff_shell1_GSbandgap,0.041775303054051416,-0.04187801292652308,-0.03628590578733832,-0.06311731157316289,-0.07162219658472335,0.15606453197963419,-0.07606363359278048,0.03410921297191124,0.033439256830559434,-0.0016801760206491842,-0.11234728201270434,-0.009437102803921887,-0.0755452580858296,-0.06277247336101381,0.047514105160230684
range_NeighDiff_shell1_GSbandgap,0.04760633869583186,-0.04704563597993297,-0.04687218645260066,-0.05684065731202939,-0.08656999514463214,0.12475931302963525,-0.035126083901234784,0.04195695035039248,0.04308875165219094,-0.004436290617147553,-0.09565013262162458,-0.0396236572199464,-0.07071771996196023,-0.038747820516071785,0.003164663485872273
mean_NeighDiff_shell1_GSmagmom,-0.004519494175046506,-0.03147128844797482,0.007754754119169722,0.07207241163370823,0.10152672466581485,0.01241369289634619,0.06386597115869216,-0.07447559517115225,0.21206091710430325,0.03765113929838596,-0.1260188222030273,-0.04426312325286546,0.018212713667835497,-0.007647199315396716,0.04126167816895811
var_NeighDiff_shell1_GSmagmom,0.011258847758905018,-0.03057314361139954,0.015282035335427796,0.0664003229932095,0.10396779397401042,0.0008749518403703465,0.07417579202313122,-0.07706493873312123,0.1946190062211914,0.0526409852589746,-0.11204026927405326,-0.06405313342328282,-0.008632717696110896,-0.005501550843031623,0.039760535104839255
min_NeighDiff_shell1_GSmagmom,-0.024993847211660647,-0.021097166834954606,-0.006923746764711901,0.0483032506594351,0.04660875581206407,0.022059902414865384,0.02642974773083294,-0.04201318515670751,0.1501198711788912,0.00042105014660810707,-0.09456638829889062,-0.0020799200312298593,0.04576954072150862,-0.0022564660931564343,0.028921021961187687
max_NeighDiff_shell1_GSmagmom,0.011894347883989865,-0.033764379215343164,0.012392855993989817,0.06614196212930175,0.09848903572310493,0.0030135613478923886,0.07746290625926504,-0.07853828682366303,0.20339040284935375,0.0490508728244162,-0.11236264249974136,-0.06970238503059298,-0.011183203068792603,0.0018650047685777036,0.04221544661969832
range_NeighDiff_shell1_GSmagmom,0.018051343272597793,-0.03126937749575676,0.014659662054962832,0.059740870666258244,0.09445096327220441,-0.001587213145695187,0.07650637179297175,-0.07426671604151093,0.18336284843671957,0.05198522936837046,-0.09877428287301249,-0.07355068663485635,-0.0218043442814039,0.0024696673247916806,0.038544092669279474
mean_NeighDiff_shell1_SpaceGroupNumber,0.09071378778117789,0.025786511831116625,0.06316652765397889,0.01925351044202053,0.10968461890111346,-0.031793862877635595,0.02180155831956652,0.0016876312209947977,-0.05081056156592391,0.029777633166276404,0.007599850636075452,-0.04753088606078529,0.017788937773518507,0.010189571479208894,0.02029560584243316
var_NeighDiff_shell1_SpaceGroupNumber,0.08498795416413564,0.010980474410812084,-0.0656853822142729,0.012028080255933396,-0.018491044326605782,-0.05440671109236333,0.06496190766239152,0.0543550796543362,-0.01737534424508129,-0.019252931370441272,-0.05562022569674091,0.037436532368536314,0.04572443925526742,-0.08187320391855328,-0.10541880405190952
min_NeighDiff_shell1_SpaceGroupNumber,0.05509273128960068,0.029096316308047963,0.09301152417375404,0.030685960879355,0.13247868935089732,-0.02433451097740167,-0.008028853343952506,-0.028944817585387143,-0.060780094640508577,0.042007489790536715,0.021925698899263647,-0.037664295672179875,0.026311186836390128,0.012831039518569499,0.07465744890520278
max_NeighDiff_shell1_SpaceGroupNumber,0.10873863776348458,0.018345355021243688,-0.008007184545252722,0.01303939016109084,0.05145527065133627,-0.05423332308589603,0.05022666413911865,0.03142807544844909,-0.03401239298231316,0.019394279988630046,-0.010571355385343808,-0.02146820335427207,0.02153983848843032,-0.009533847950341047,-0.03701890572455144
range_NeighDiff_shell1_SpaceGroupNumber,0.08584890298945574,-0.001317512847109412,-0.08377956999799797,-0.008920227988949845,-0.044287441252879964,-0.045325072844488855,0.06636703172933382,0.06061578039839963,0.007897105023629735,-0.01036807701140552,-0.030116114984361547,0.00442649230976516,0.004718495400034808,-0.02162025681399589,-0.10376750193431229
NComp,0.08611749895707607,0.01697408090634934,0.004771307012730591,-0.033318410350656795,-0.018646099490050517,0.03786359515157821,0.07082004525052712,0.030714988895084165,0.06546651018962875,-0.025658819468766435,0.016434242236177624,-0.07186621582890294,-0.06763091960272564,0.12725572146680833,0.000743053045142803
Comp_L2Norm,-0.037625222805205,-0.031137022504308557,-0.07050551485235562,0.05107746138021592,-0.08931939023659405,-0.13004475954445932,-0.014451143985887592,-0.07998703368943386,-0.046462162982533674,0.025027180042185654,0.03760469411111668,0.029204475068713005,0.043087825754792676,-0.10253895813861347,0.03883154635930573
Comp_L3Norm,-0.023897149963321686,-0.027213721318510728,-0.07634749955557771,0.050393801701888334,-0.09995313055877325,-0.13967572359035743,0.00046848191853889667,-0.08177508433054069,-0.03852021521905148,0.02378634459372351,0.042288597742258495,0.025028656707888487,0.040134657887459374,-0.09330643834193901,0.03839669947764953
Comp_L5Norm,-0.01422420351777714,-0.023316444428190995,-0.07824555647838076,0.04913563314724218,-0.10409619960600527,-0.14460705381927355,0.01133359134699319,-0.08182068637386987,-0.03398130449285,0.023439386564348408,0.04399527729472315,0.022955346472296887,0.03821697593995123,-0.0862903440463126,0.03646183043345886
Comp_L7Norm,-0.011253600761570457,-0.021885605186296717,-0.07817664664281433,0.04847377733013224,-0.10448332988344645,-0.14561094752677167,0.01501490032156375,-0.08166735072505187,-0.03303140746847549,0.023674681500738856,0.04414193041983825,0.022477121733860312,0.03720869240206399,-0.08369307325870276,0.03557941601534001
Comp_L10Norm,-0.009507074076057111,-0.02104399889018641,-0.07788290733868385,0.0479619322287792,-0.10435009463619642,-0.1459097202692538,0.017255015993784473,-0.08151771114059068,-0.03265291753171605,0.023975906027069886,0.04412809123314095,0.02218395040455911,0.03628654054608441,-0.08197723034337391,0.03513074620305232
mean_Number,-0.10154815929098175,0.0739875777053085,0.012102453671487566,-0.028943858556008898,0.011540053983823904,-0.04132433334556354,0.026862199438857568,0.07379290250323989,-0.02894343385392838,-0.048136229591125686,-0.09592618524847406,-0.028079532470371513,0.024758580423235182,-0.00036696372132446776,0.012095465924396727
maxdiff_Number,0.007218432805986477,0.14804247056635345,-0.07145181599859983,-0.04876290855330132,-0.021249733383850437,0.04391445371763604,0.00983148083824832,-0.06637598138665171,0.031981659274610295,0.04938270813433063,0.0384128535217807,-0.0022310414595394746,-0.019550397563668945,0.04016117426260375,0.03170836564081383
dev_Number,-0.023437200676727346,0.1468280290924958,-0.0454547283756209,-0.03059641933304289,0.032482420405970366,0.052093661291053965,-0.033265295461289354,-0.055687565827124426,-0.0042006841096316255,0.04578666941265569,0.0017009142079467225,0.05412625877593284,0.047005887219715325,-0.0038680214741057687,-0.05778682525829109
max_Number,-0.04670291608211514,0.1460391968294102,-0.05536931246908254,-0.046559711138038355,-0.02323791465025286,-0.009254236138517643,0.030139186987645273,-0.007251366774349008,0.003009751293477059,0.009732915455539044,-0.020084783916150838,-0.03088089169551805,-0.004196299575696858,0.03883534202542324,0.06807544268166131
min_Number,-0.0928844291810966,0.010182220502969137,0.021310351156646548,-0.0006762451186457974,-0.005409789704770071,-0.08819318769492099,0.03613968837959318,0.09645416002315775,-0.04731406299625455,-0.06423421708109257,-0.09794615336413823,-0.049911633234037925,0.024834819384536567,0.0014048619100781189,0.06602002360940812
most_Number,-0.10033511006692053,0.027525070773063168,0.030180119063982484,-0.03000890899827791,0.002586443476971961,-0.03255692074744693,0.03523418261603761,0.08908982012045058,-0.0216830961839923,-0.06995839447103423,-0.10086435505826358,-0.050010257722906265,0.0002668744715568484,-0.007121747017119915,-0.015581292932261893
mean_MendeleevNumber,0.06452210548615246,-0.03794999725345295,-0.13549860149332751,-0.03262612300556852,0.04174138464930452,0.01363281628129573,0.010294548144679684,0.08117795755291299,-0.028708768380932257,0.04523161549603103,-0.01976986436160915,0.03950705017046561,0.04040335442412851,-0.0048739330606348205,0.08775105338941813
maxdiff_MendeleevNumber,0.07385510376606379,0.0576094491163319,0.11382137287129829,0.0013549641714289164,-0.042161360321539804,-0.05168640406749082,0.006544558513141434,0.020155588402827575,0.057554775294903486,-0.06681270697688882,0.019040573343493197,-0.03994165638596349,-0.05806817566408081,-0.011184045565521829,-0.036613941950913984
dev_MendeleevNumber,0.039251585486867545,0.07304129789701003,0.14782208994676208,0.015002202818720278,0.010993927914937732,-0.03464364021479564,-0.03132922598605329,0.01778296013885814,0.005551525195129244,-0.05851788947173075,-0.005488327200093213,0.003335339909840433,-0.05339171450590904,-0.06273424961041446,-0.0194340343336328
max_MendeleevNumber,0.09241949014680584,0.010144456346942528,-0.026349610844091265,-0.03683486051502493,0.06894742486771321,0.01700950703702388,-0.01720931784059454,0.11218939491965346,-0.0025204912751123506,-0.002208504310078942,-0.024988342973284984,0.05441695719696738,-0.013677450398823288,-0.08187686142628196,0.07780496580480904
min_MendeleevNumber,-0.04193406967877698,-0.05766044879382202,-0.1326080266712846,-0.01628856841190624,0.07295956089976491,0.06224910859648371,-0.013946077087785318,0.02358454292716341,-0.06270302206005975,0.07072103240279204,-0.030472665862593645,0.0647278932676478,0.05672910145525527,-0.020991090248483536,0.07058140907997666
most_MendeleevNumber,0.08406098259076268,-0.0006619445940555187,-0.0589761068410221,-0.0009983065795490487,0.047584631263466834,-0.022753781634630557,0.017874240123612346,0.053508300080895015,-0.04441545569830352,0.04165167168623085,-0.013369203260196041,0.014047710604053505,0.05015923034251897,0.018269376219417946,0.14108224037485412
mean_AtomicWeight,-0.10013187586238345,0.07602725352073707,0.010329470986969333,-0.030242810451494594,0.010627138601635605,-0.039205874166896415,0.026805152732391622,0.07280452181657052,-0.032770848578182854,-0.04731318207045429,-0.09683241985716344,-0.03379356023034129,0.023137073756673086,-0.002565034047974755,0.007813448915742231
maxdiff_AtomicWeight,0.0002831073922658684,0.150109284604921,-0.0723136677661363,-0.04853177417249384,-0.02188895947390317,0.03887561265514678,0.009939294706431614,-0.059969441660275756,0.028698939836022095,0.0439245286552467,0.03310641515341468,-0.0026272870488309417,-0.01881335075573145,0.04102190485768644,0.03785632545751268
dev_AtomicWeight,-0.02892852194243169,0.14745221825219496,-0.04628729020959643,-0.0318729467101877,0.029672135544634468,0.048508800787579,-0.03059662506126854,-0.049268899915125605,-0.006673543166882358,0.04031070872828059,-0.0022767151466958897,0.047047077605428214,0.04255475622695365,-0.0024520504428346157,-0.05190327846916716
max_AtomicWeight,-0.04649893940313216,0.1458600103761593,-0.056381357604110754,-0.04628157396450277,-0.023816098167653357,-0.008469326131609797,0.02903493231462653,-0.006831485329757787,0.0007673383405829267,0.00874248617924454,-0.02010760905588398,-0.03250265536533445,-0.005566119937174133,0.03780090731712379,0.06735166062583302
min_AtomicWeight,-0.09082452208735776,0.008785603533859203,0.022734562735607443,-0.0011384504884071943,-0.006227264931090866,-0.08753726732439843,0.03821431005859799,0.09639377468446732,-0.05098921756038218,-0.06334230334459941,-0.09959060984282904,-0.058319958335072176,0.023592379923990214,-0.00159937240750043,0.061580576072878264
most_AtomicWeight,-0.09865624773084468,0.028581369400981063,0.029212432019927757,-0.03084371762021328,0.0025228195713628363,-0.031240846973931487,0.03532192375978501,0.08833707025765844,-0.02525529723694118,-0.06965157255177058,-0.10273233124111072,-0.054671189771391224,-0.00020338666486318573,-0.00855693281009193,-0.02098644998409433
mean_MeltingT,-0.08823796808567236,0.005572846410773362,0.009120744196781261,0.03554716266783532,-0.011872007685762557,0.09355520827836587,0.059828597653160835,-0.051982916289662374,0.011802962613575432,-0.0948892572578146,-0.009310930038380898,-0.013655799578018284,0.0844591666563752,0.04162973437687195,-0.002828419810009519
maxdiff_MeltingT,0.06189890683873301,0.019680673725631963,-0.03206382310505782,0.01702443705421998,-0.01168494301503648,0.112563642587672,0.10730563745143691,-0.042276451132657746,-0.058369079734624074,-0.10303591919839945,-0.02209966838017736,-0.032361553641717604,0.014803362108195963,-0.00013028094914873618,0.0843309454799252
