0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,-0.05400251107014352,0.0,-0.7833218373686837,-0.4972533582616188,-0.14339891564626606,-0.07516924517593981,-0.10488093010697956,-0.49906537334944223,-0.5590632740500208,-0.03564024039755089,0.0,0.0,0.200751232850556,-0.1269254841151355
0.0,-0.022344950781662376,0.03225130677555785,-0.8540310380311485,-0.4748024089117754,-0.1970725128358801,-0.061050868937378745,-0.07744959382507094,-0.537302131787799,-0.41529398497769393,-0.012725785944445669,0.0,0.018113693676799648,0.2013085936297711,-0.1755836080882771
0.0,-0.07152995949344262,0.021700648848859302,-0.6933949685165092,-0.2218631670133859,-0.21273148888590104,-0.07568130519353304,-0.16408848954727218,-0.5797121865812441,-0.46636904108972915,0.0,-0.007272801809738882,-0.02220758370555401,0.21977324013848848,-0.25892504247568526
-0.040562640899508444,-0.06117709943359706,-0.08503057690459867,-0.7394084478426569,-0.5065408766245679,0.0,-0.14138623580681456,-0.030574964873718066,-0.4160180907356997,-0.041695289573458576,-0.06685398761640592,0.0,0.017487769330614557,-0.12811034146256872,-0.3145167911195821
-0.010531250811613962,-0.20360887456218932,-0.009500781722095569,-0.5290978770898468,-0.35055568447577745,-0.28582629921220376,-0.014306391866861896,-0.16722399826026182,-0.20358816811226113,-0.0796698211169885,-0.006232705273745014,-0.017995043467141574,-0.0016090985997111217,0.042463153168705636,-0.09428697741508674
-0.019477710190950535,-0.16532006439973945,0.0,-0.882784982090811,-0.3489445026379499,0.0,0.0,-0.009110811853736732,-0.22449806501386724,-0.14583817236252894,-0.006088045762633615,0.0,0.0,-0.2879147911089488,-0.22772848997000983
-0.041716839437131156,-0.16062745150874433,-0.037194193146984335,-0.46152114965609387,-0.4909083729129824,-0.17748890951686552,0.012203021475044184,-0.12718810897081492,-0.25493202278271304,-0.18394239527431513,-0.00883217020818006,0.0,-0.004659907901511117,-0.05527236839265931,-0.08174151501336513
0.028794993539332403,-0.08868338392079003,-0.05740817035099251,-0.37374247503588487,-0.06862212151579654,0.13591126701898049,0.02054074300663726,-0.021750076963313467,-0.33970655536717115,-0.3002951800082696,0.014197587119300801,0.0,0.009201541090368593,-0.7060584003537492,-0.12177979680778694
-0.010183237171460914,-0.012252317616130099,-0.06852029067296658,-0.5327333869540232,-0.7171072171529649,-0.20617808100614557,-0.05118294632627429,0.028902690296919636,0.0860860546312944,-0.16658139597205832,-0.045697289895098116,-0.0030005123666844353,0.02053424581241872,-0.07231785560934277,-0.058897821470507816
0.03772290271426684,-0.0360660383530803,-0.09419212411981132,-0.45070133668559387,-0.4576148179711883,-0.3842912367149355,0.015165560334283667,-0.17106407344769858,-0.6105833898180438,-0.16547720462456722,0.02298051301649184,0.15009167662529438,0.184810114860034,-0.08095312728222878,0.30827379269425315
-0.014965945327021682,-0.12195875237780246,-0.04743485565465876,-0.4717537948415969,-0.442393167823679,-0.26095652930675384,0.0,-0.17419159406446091,-0.28036699180104446,0.07007223518985922,-0.009348114093886325,0.0,0.0,-0.15934544981405652,0.0
0.028283442070105604,-0.13057014653602728,-0.005021289832543459,-0.4436055566479524,-0.1937878591794539,-0.07949280395037982,-0.017219801292832054,-0.22106861068060885,-0.06313198405480615,0.05709792625291612,0.02148045338394123,0.0,0.047128991400563855,-0.7923009327900714,-0.02049639541879289
0.016084186019564718,-0.12891702368985183,0.007499154363779141,-0.4881710249873996,-0.4714670679295693,-0.2991130959768948,0.004838840480350796,-0.0711204137815064,-0.1628811114828653,-0.23282460342100977,-0.035738463290599945,-0.057239173831365946,-0.004726681757351798,0.21371515567474805,-0.1170493286803127
0.007351301605159305,0.07643283019131314,-0.08518930882956358,-0.759335368781898,-1.2884099773438862,-0.3383727756066026,0.020741578963951655,0.06399476215750594,-0.06516106727615902,0.11496822038324314,0.034645682335106544,0.022098546385166184,0.01091431125374026,0.33000070228692485,0.06531570870702752
0.029992139123005426,-0.01705293325072278,-0.010251681729786103,-0.5970775655542417,-1.1345246147585282,-0.19800562800560126,-0.036702646253747015,0.0542391216972918,0.21937880964011883,-0.27573783319523965,-0.05209172291229043,0.02724248197836206,0.020582691689744144,0.23342004133726502,-0.09006927046993862
0.04907599920534356,-0.053597145211541415,-0.05391374853213457,-0.4354243132415337,-0.8362401320655926,-0.2985911593085514,-0.005435777621369172,-0.05346624670658417,0.15862904246854154,-0.20542270194437373,-0.08552596767662118,-0.034423344682688616,-0.023390321113162846,0.18882180379710636,-0.016265907654864797
0.014141544453328863,-0.043644484415948814,-0.061565224305553036,-0.3602125615981441,-0.8423701242382913,-0.10040279939584382,0.042179446230357354,0.20709808438164112,-0.30540176484102,-0.6112343476977814,0.05135631542081082,0.10484610760116586,-0.00640283617019901,0.33044517812274127,-0.2530317278221066
0.017575224119481838,0.02044943090172928,-0.1674678158607869,-0.15809618910678933,-0.9600495779088266,0.10620967668259973,-0.028056402882138967,0.13593081725959288,-1.0898489058907501,-0.012338881286261014,0.03184555385524767,0.11158531670342653,0.020640347599931927,0.2670103816753408,-0.12339274414939627
0.0,0.031127315248728086,0.017306531767327035,-0.7578763188621563,-0.7305564912404132,-0.1705362423693782,-0.045669647140056266,-0.18163737890731213,-0.3166495127259417,-0.11975386934771509,0.009248128226588326,0.059489316122505013,0.0,0.3120934353422306,0.11164330831802571
0.0,0.011577447410138102,-0.06011704377911496,-0.4068239727657229,-0.42287122845086095,-0.12618707357542697,0.06192907522898176,0.46696899258212504,-0.8417486480513025,-0.46786594818467464,-0.011704181235641133,0.0487512920700584,-0.003871729930233943,0.2857955225512553,-0.38636727897022904
0.015770390223259885,-0.1987799748000481,-0.009633448871173907,-0.21421374931470524,-0.5108247391389635,-0.24182005009831867,-0.0553634673489934,-0.20557722230797823,-0.04938539875166073,-0.08082341952741541,-0.025375835464718905,-0.03980127609202255,-0.0189849808453383,0.0,0.05833063379443537
0.0,-0.021203762892753168,0.0,-0.8506328710972817,-0.3671637438797752,-0.24930531624030808,-0.00870928206900242,0.0,0.2133185441807347,-0.4289700496075816,-0.1100549397251277,-0.034125532189335825,0.056887838288978275,0.23642091172508237,-0.10392581849674376
0.01886568184714115,-0.10211324460131731,-0.09170896201636533,-0.11456989465453421,-0.6974487836206029,0.011027851020683307,0.0,0.29510286030179983,0.0886785090098693,-0.7010128350929443,0.006184499986107028,-0.04015233457949067,0.008521993678319345,-0.09934607440145014,-0.24718480098817852
0.020439869900303623,0.018969724791029045,0.0,-0.24525789840675943,-0.389324297313734,-0.357246853984453,-0.061173796450326355,-0.1823008008279622,-0.3975512760989163,-0.18936351111230396,-0.14984763724384745,-0.023932423839093924,-0.011307191218741202,0.30098717685530346,0.1582598000203621
0.01937315424212322,-0.03833264297829521,-0.1342607471692541,-0.13255821035624954,-0.6670791614160273,-0.19645297950400828,-0.005986042837165418,-0.04652406310415477,-0.020542467184382393,0.04159211474474265,0.0032028781576931504,0.06795101862101238,-0.06488590490707553,-0.4514688477383871,0.03669546430332793
-0.07435702601254128,0.07588018841178948,0.05807855659554244,-0.09800152420571807,-0.36951206422765887,-0.19286483053312334,-0.1732477393315017,0.28078121029146386,-0.15071586357142974,-0.9542839781250186,0.021275182987661137,-0.18861141976078175,-0.14067127184889858,0.7839474510095146,-0.291899208311015
-0.05855600353624947,0.11071457331506955,-0.06942241883169455,0.21295722501976716,-0.28286714242720506,-0.040832146732935094,-0.015333526099768643,0.16340890452777648,-0.9768585829523445,-0.178334981103774,-0.10220127247633254,-0.029020254113421275,-0.026311697285273578,0.022659915323111467,0.07471065244474451
0.05859624337869429,0.0,-0.04268649731694411,-0.17153162288476692,-0.028135456414267696,-0.030013761303058332,-0.180328069108601,-0.35702081028216315,-0.5219271243835627,-0.3602839962995829,-0.05029106162676385,-0.037798981440256625,-0.02062249651734647,0.11717597936492165,0.15851638002296653
0.13931751455271466,0.02164772714564455,0.005203926517695096,-0.28335933131596824,0.14452172165018057,-0.220073908872581,0.011111454404656293,-0.39545460430127066,-0.5782034840873138,-0.32513746106927705,-0.12914145764202306,-0.11497815095310722,0.08853588811083639,-0.0034814204372943794,0.11530711675371008
0.07157871109103876,-0.07190475026393989,-0.02821722220170128,-0.22492001516115523,-0.2607816866365561,-0.021725018573265698,0.008291788941980611,-0.06872609829285793,0.04309842381696299,-0.43990676263305833,-0.029531968063029875,-0.1401346127845036,0.01609073825742467,-0.13660882148157388,-0.2421632083884473
0.0,-0.11399635252028278,0.006036700174031305,-0.14900812342304726,-0.3299546651851538,-0.24610487005646478,-0.05032310227481313,-0.3346303933890694,-0.0822885157717428,-0.24426887010354975,-0.1449327054093719,-0.009765650061339871,0.0,0.18238909754796295,0.07287700451953172
