,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,1.0,0.05221086204557627,-0.05768768367812593,0.09668120013802012,-0.42269460093963507,-0.3351961006559989,-0.10012645883893558,0.08958884804071612,0.1357013333095108,0.1842657832908086,-0.16733200105146473,-0.09199635612480213,0.13421060309761906,-0.04844031127843261,-0.11615519418678662,-0.15922877130815044,0.004619022664327339,-0.383041211240534
1,0.05221086204557627,1.0,-0.0004072194973903321,0.08649258154659836,-0.03503554594022262,-0.03766554967049232,0.007626743095374709,-0.06525875958074513,0.12101912900391847,-0.19591198482256425,-0.017703778788107485,0.12144711167823752,0.02544152392361689,-0.030717578240495237,-0.011295671241056396,0.2431138863090934,0.25907215037347076,0.05476611284446992
2,-0.05768768367812593,-0.0004072194973903321,1.0,0.04930851741897675,0.12197527627975789,0.12414190830581037,0.24822290065823086,-0.07490607992433099,0.05680928953694182,-0.09892139764470757,-0.004070086361783885,0.045858895856459365,0.09225987063986035,-0.21825794140479388,0.10752111246312085,-0.05741584719840787,-0.012898655330181735,-0.1091105957134582
3,0.09668120013802012,0.08649258154659835,0.04930851741897676,1.0,0.03399339671161955,-0.04479865920478179,-0.028130501782586262,0.07584050140944203,0.10547795945210033,-0.11099345913668432,0.03240685454823724,-0.14998006947738254,-0.0909478531987075,-0.14886369508424535,-0.014282052869765399,0.18512509947090422,0.17137305485686852,0.09329856418865548
4,-0.42269460093963507,-0.03503554594022262,0.12197527627975789,0.03399339671161955,1.0,0.040005643781431725,0.07109013711523757,0.03923587521050073,-0.036398226659236185,-0.042540231051780536,-0.01607235271094775,-0.07041147348357868,-0.10469901236906835,0.10783704268255487,0.08983459965646415,0.09474152971173282,0.09262858219493977,0.03793789293734128
5,-0.3351961006559989,-0.037665549670492314,0.12414190830581037,-0.04479865920478179,0.04000564378143173,1.0,0.04886495831413373,-0.14657767219903758,-0.006147930467362549,0.006696477935836327,-0.20013803675068678,-0.14894587575807616,0.02605257651585807,-0.1509619528232507,0.009282137022924375,-0.1178708976413732,-0.0963980423448495,-0.08473351340557315
6,-0.10012645883893558,0.007626743095374708,0.24822290065823086,-0.028130501782586262,0.07109013711523757,0.048864958314133726,1.0,-0.04219433111396282,0.12059192423133604,-0.03368241126429024,-0.06109158176007976,0.009339245019426581,0.014126113999177571,-0.1249945244124793,0.10614308444979674,-0.11929606540343539,-0.12242160252124103,-0.03624558763548135
7,0.08958884804071612,-0.06525875958074513,-0.07490607992433099,0.07584050140944203,0.03923587521050073,-0.14657767219903758,-0.04219433111396282,1.0,-0.032078355809320794,-0.15994325263054723,0.04446105430001966,0.11314322726800266,-0.32091231495973827,-0.0819206655429259,0.12427558067847623,0.09285260885325458,0.0021343770418424533,0.21375023489959438
8,0.1357013333095108,0.12101912900391848,0.05680928953694182,0.10547795945210034,-0.03639822665923619,-0.006147930467362549,0.12059192423133604,-0.032078355809320794,0.9999999999999998,-0.04001527397233757,-0.020374778607079265,-0.009651303752956883,0.01750737054003589,0.05945814492244382,0.029287695141052162,0.030255495188757715,0.0080755058343121,0.05494968558525158
9,0.1842657832908086,-0.19591198482256425,-0.09892139764470759,-0.11099345913668432,-0.04254023105178053,0.006696477935836327,-0.03368241126429024,-0.15994325263054723,-0.04001527397233756,1.0,0.04428406948167934,-0.06469682643287117,-0.06462907198382718,0.08804780093185824,-0.20751340475483365,-0.022032722531980194,-0.004079988788654408,-0.04360237717348614
10,-0.16733200105146473,-0.017703778788107485,-0.004070086361783885,0.03240685454823724,-0.01607235271094775,-0.2001380367506868,-0.06109158176007976,0.04446105430001966,-0.02037477860707927,0.04428406948167934,1.0,-0.08251094283410644,-0.16977370292153238,0.4016308773660335,-0.05609204627199206,0.1574730814792209,0.06467912793855037,0.24089046519206597
11,-0.09199635612480213,0.12144711167823752,0.045858895856459365,-0.14998006947738252,-0.07041147348357867,-0.14894587575807616,0.009339245019426581,0.11314322726800266,-0.009651303752956883,-0.06469682643287117,-0.08251094283410643,1.0,0.005014048830981292,-0.00911505988137312,0.024640719137637233,0.032967616094577795,-0.01860618988777467,0.11446211402621399
12,0.13421060309761906,0.025441523923616892,0.09225987063986035,-0.0909478531987075,-0.10469901236906837,0.026052576515858072,0.014126113999177571,-0.32091231495973827,0.01750737054003589,-0.06462907198382718,-0.16977370292153238,0.005014048830981291,1.0,-0.11049779421319594,0.10882831226560956,-0.027626041939234045,0.012200885496148513,-0.08916289794478921
