,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
MaxPackingEfficiency,-0.0884224328741729,0.03305819649981019,0.07158776007632554,0.040966004219838176,0.011445205840168027,-0.052734489381594606,0.002927398460910526,-0.06324635196175252,0.02423058649073434,-0.0004070019661696788,0.0739290292256977,-0.00999185429724698,0.04677701495025942,-0.1271418055801359,0.07784339631410708
mean_NeighDiff_shell1_Number,-0.02222961908913129,0.1482983575998208,-0.024764541291221465,-0.02671166153130021,0.050108588904593285,0.058969833485160154,-0.04956463112280487,-0.05102362467175088,0.0007087747590238852,0.04635283250874381,0.005006173733245714,0.05254321745910689,0.054915613330189114,0.0006636531362767956,-0.06381440693435948
var_NeighDiff_shell1_Number,0.009263383962372588,0.13284581586780844,-0.08821321406136667,-0.020220638853246427,-0.027295801912887375,0.002400451114121612,0.021133229105792958,-0.0741903900382698,0.009850313092484606,0.04845427798669336,0.02638012838586582,0.028741704548667653,0.0023354324741813558,-0.03384988151382608,0.0445041888280368
min_NeighDiff_shell1_Number,-0.03977033409373152,0.1113071224689788,0.011222776877878518,-0.01679543449340256,0.064040156418528,0.06646095788009422,-0.06957116001571352,-0.02963589430538714,-0.011217803217497333,0.03435682355953471,-0.014728770637477387,0.061642902470425746,0.07532231364994113,-0.004086092427224685,-0.11682790080083122
max_NeighDiff_shell1_Number,0.015378255315000634,0.14846076407597608,-0.07901884467964303,-0.034007712529113464,-0.025312845953346996,0.024475860636105424,0.00459073646670116,-0.0786556717152319,0.02019032030481466,0.0513248922459095,0.04571365578248043,0.0024701697223855957,-0.006620819673162146,0.02884655136451729,0.04023477378307511
range_NeighDiff_shell1_Number,0.03698185255702664,0.1118792153086201,-0.09442818172314017,-0.029935180373419336,-0.06016861663502316,-0.005369177208106528,0.039600093428068736,-0.07379518382725744,0.02826086753414919,0.04071926390718824,0.05870502649225205,-0.027734253908830362,-0.04473009180429866,0.034466482814404564,0.10308069088399542
mean_NeighDiff_shell1_MendeleevNumber,0.03744532694513604,0.07410249730475647,0.1591246874449366,0.019273497740468024,0.03842666461093754,-0.021417633677620403,-0.03846814538434999,0.006935260417450045,0.0027408336385957113,-0.04366608902876531,0.0021102638372486426,-0.009496691262538636,-0.04170777894648013,-0.05038371561029681,0.006694378469601409
var_NeighDiff_shell1_MendeleevNumber,0.07201109962177477,0.05126094306660854,0.06417230921899778,0.0064166035734011155,-0.05939786806734229,-0.08358389398730035,0.024460019730535656,0.030294929969398497,0.04546818645752214,-0.0625360503818003,-0.001545633318776749,-0.0010568438437531772,-0.03651201004921746,-0.0706262563756115,-0.04199763406888193
min_NeighDiff_shell1_MendeleevNumber,-0.00542923797766953,0.06623658167060212,0.14594221131714913,0.03483986892927234,0.06481089329770326,0.02191451682051352,-0.06273539517346026,-0.004629647141523005,-0.03300042301894202,-0.01988293558494748,-0.02149861760799493,0.020071365605882113,-0.016656188566758993,-0.06596133441347972,0.03430718766805123
max_NeighDiff_shell1_MendeleevNumber,0.08039603369290484,0.057681161431994296,0.10089645605991897,0.008583731586307623,-0.0437141213642616,-0.06450449264397753,0.008467328910304012,0.015693131313375526,0.04531726460978942,-0.0626947454787393,0.01798720538794705,-0.0391852170863492,-0.05199627442023635,-0.021787560275418193,-0.031056220153978454
range_NeighDiff_shell1_MendeleevNumber,0.08808496512271317,0.027624668105459493,0.03306358032316942,-0.008561205014069952,-0.07927154337553288,-0.07957976829316964,0.04080839436618378,0.019004741738528806,0.06483785460830092,-0.056457989464147415,0.02999609187538783,-0.051771383564046376,-0.04673950436804459,0.010332623832663389,-0.05036423637617794
mean_NeighDiff_shell1_AtomicWeight,-0.02814669462557631,0.14883709762656402,-0.02660374787601183,-0.02830925754815757,0.04636371791790439,0.05537044454273993,-0.046713314400203404,-0.043859144339378806,-0.001707679964531455,0.041171904092148055,0.0007152763733193726,0.047437222467861195,0.051679659808768603,0.0008843851870441086,-0.05965839772005954
