0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,e_total,e_ionic,e_electronic,formula_pretty,Material ID
-0.44073087,0.04333421,-0.56261945,0.41175422,0.2919518,2.3967936,1.1408042,-0.018097192,-1.6334451,0.5174668,-1.6636645,0.29429153,0.47847643,-1.0626758,-0.1936399,1.15524828,0,1.15524828,H2,mp-632250
0.41522625,-0.57841694,-1.029893,0.7452596,0.53329206,2.1289425,1.3397554,-0.20791088,-1.6902502,0.48618978,-1.3447673,-0.035493232,0.53746986,-0.9544257,-0.34497783,1.247628367,6.67E-08,1.2476283,H2,mp-570752
-0.03369213,-0.62019986,-1.1365968,0.82616794,0.23120879,2.3959484,1.162952,0.22134572,-1.1721771,0.67878807,-1.4195567,-0.10863065,0.5331827,-0.9835222,-0.57521844,1.261263267,6.67E-09,1.26126326,H2,mp-23907
-0.42172164,-1.8901523,-2.1029088,0.63036937,-0.16909274,1.3271013,0.2700078,1.2192647,-0.4461472,1.0787262,-0.82410955,-0.072079845,0.8236394,0.5955409,-0.018437728,1.39572475,2.00E-08,1.39572473,N2,mp-672234
-0.32829735,-1.209551,-2.1864684,0.11714297,0.16824451,1.516392,0.020750374,1.3772812,-0.85506237,1.4136151,-1.1019886,0.360794,0.43831742,0.36610395,-0.0972739,1.40798192,1.03E-06,1.407980893,N2,mp-12103
-0.6150899,0.6227071,-0.27528226,-0.06746865,-0.12215999,1.7362403,1.006446,-0.5222448,-1.6612486,0.9988426,-2.1999724,0.24289751,0.7866897,0.56429136,-0.4946482,1.53108903,3.33E-09,1.531089027,H2,mp-632291
0.06079474,-0.03393426,-1.8005567,-0.40049478,0.12448153,0.9863739,-0.72461057,1.127052,-1.5096605,1.4427274,-1.1184958,-0.26578525,0.89555377,1.4984039,-0.2818493,1.53145984,0.00185455,1.52960529,N2,mp-154
0.14495863,0.29107326,-0.51631725,-0.7202195,-0.12109738,2.0024886,0.9265561,-0.21815641,-1.4134252,0.7927297,-2.1652374,0.0131354155,1.1263589,0.46922174,-0.61206937,1.55239453,3.33E-09,1.552394527,H2,mp-850274
0.53290576,-0.98021096,-0.23989104,-0.165624,-0.6905946,2.446674,0.9406159,0.56711227,-1.1703542,-0.45223218,1.3319697,-0.6168471,0.5040236,-1.0392479,-0.96829915,1.661730977,0.01087242,1.650858557,H4C,mp-1021328
0.5503755,-1.2152058,-1.4557073,-0.86173874,-0.13284092,2.2351952,0.94599724,0.58156043,-1.0863063,0.1341988,-1.0210663,0.22650173,0.88265824,0.8213569,-0.6049783,1.83444631,0.004384887,1.830061423,HCl,mp-684609
0.22719406,-1.5022359,-2.124745,-0.8281941,0.29615217,0.64381105,-0.8010155,1.4890628,-0.672976,1.3367803,0.54269826,0.11636961,0.28102222,1.2075964,-0.21152015,1.896648767,0.379912777,1.51673599,Cl2,mp-570778
0.55617934,0.066785544,-2.746782,-0.0991705,-0.5637636,0.6805035,0.3300193,1.4295975,-1.2596267,0.58175737,0.23238982,-0.92643374,0.6770176,0.944863,0.09666367,1.927902043,0.295954993,1.63194705,CF4,mp-1167
0.32991832,-0.02525986,-3.0822747,0.7130615,0.5470308,0.87667596,0.060836434,0.64039826,-0.5451164,0.37804797,0.31979522,-0.9233183,1.0086721,0.53745127,-0.83591855,2.07646826,0.193456073,1.883012187,CO2,mp-556034
0.48192406,-0.013424997,-2.7199435,0.024223536,0.36197355,0.5285425,-0.7171108,1.3556851,-0.70546883,0.7181547,0.09089503,-0.8829813,0.38769642,1.5599799,-0.47014517,2.077496053,0.212375633,1.86512042,CO2,mp-20066
0.9171966,-1.6092744,-1.0138949,0.48176846,0.13151687,1.3292788,-0.69222873,0.98988086,-1.025089,1.2118193,-0.006720569,-1.2185527,0.5476188,1.1531523,-1.1964716,2.112508733,0.221783783,1.89072495,CO2,mp-11725
-0.09763479,-0.28399947,-2.324966,-0.4936731,-0.11740681,-0.28639376,0.8075343,-0.2573018,-0.87607247,1.097564,0.2548014,0.80233103,0.071920566,2.3195994,-0.6163025,2.129172643,1.129172643,1,Si3Ag3(SnP3)2,mp-18310
0.5952503,-1.0251626,-2.4310777,-0.27862775,0.17202166,-0.24584243,-0.37775213,0.5369329,-0.7605701,1.8090755,-0.8102552,0.53923005,0.9033976,1.2005209,0.17285952,2.145893997,0.444654513,1.701239483,PF5,mp-8511
0.031024003,-1.5865244,0.69084173,-0.76703525,-0.3851309,0.50061715,-0.04000926,0.44136983,-1.4846398,1.7144326,-1.6566861,-0.051239863,1.2938046,1.1036632,0.19551207,2.14752879,0.433110917,1.714417873,SF6,mp-8560
-0.60335916,-0.09853065,-2.6874516,0.648959,0.4369388,0.38216832,0.09714271,1.3039836,-0.7652862,0.57644695,-0.06580834,-0.6143834,0.83515626,1.4570727,-0.9030489,2.16252577,0.197198583,1.965327187,CO2,mp-644607
