0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,e_total,e_ionic,e_electronic,formula_pretty,Material ID
0.82373786,-0.69111,-1.4583485,0.7020833,-0.4632,0.04292135,0.19161227,1.3342288,-0.32974827,2.3393366,-0.78850436,-0.18729109,0.51320416,-1.5761781,-0.45274425,2.554874287,0.633655837,1.92121845,MoF6,mp-558836
0.37746614,-0.5983163,-1.72287,0.913411,0.570233,0.6155319,-0.20864365,1.2587014,-0.35340697,2.0265672,-0.7239948,-0.29057273,0.37295288,-1.7830411,-0.45401812,2.564171893,0.396589943,2.16758195,GeCl4,mp-30086
0.3984527,-0.3228306,-0.4812637,1.0461218,-0.21941435,0.8367882,-0.5136505,1.2623724,-0.35290626,1.9399233,-0.8103038,-0.77467424,0.7394825,-2.1918945,-0.55620307,2.56827766,1.05125022,1.51702744,BeF2,mp-561543
1.1971418,-0.2619786,-1.4305243,0.2528109,0.3788584,0.45058516,-0.11450702,1.4491782,-0.7450852,1.4712986,-0.7393606,-1.3643018,1.3853544,-1.0635687,-0.8659015,2.58510208,0.791876273,1.793225807,PHF4,mp-29514
0.31603155,1.2447563,-2.0522058,1.3187543,0.5317653,1.4139075,-0.24169324,0.30109438,0.09168258,0.65569025,-1.3497357,-0.8292991,-0.81800896,-1.0601907,0.4774507,2.599277753,0.592619587,2.006658167,K3WF6,mp-555403
1.9483812,0.1353832,-1.7249146,-0.02127347,-0.4741743,0.7848633,-0.85205036,1.1004812,-0.2588644,1.2694417,-0.387289,-0.004769843,0.47704273,-1.8301169,-0.16214035,2.608811343,0.265287963,2.34352338,SiBr4,mp-570285
0.065288104,-0.15626015,-1.0105175,1.2271849,0.51786184,1.3010908,-0.39381906,0.4540111,-0.020546773,1.8258456,-0.8351873,-0.97985655,0.5742057,-2.1505911,-0.4187098,2.620371547,0.63201313,1.988358417,SiH3F,mp-28289
0.5965625,-0.52341753,-1.4282337,0.19666968,0.20931073,0.5709289,-0.4711885,1.2136399,-0.47830757,2.1675532,-0.4845439,-0.47837812,1.3500906,-1.3524137,-1.0882722,2.632828977,0.40699872,2.225830257,NO2,mp-2789
1.0423723,-0.48063934,-1.4245225,-0.2350874,-0.68506706,0.43046397,-0.5706722,1.4101086,-0.59613174,1.809916,0.09981781,-0.38402838,1.5676589,-1.4473157,-0.53687304,2.637430347,0.488414187,2.14901616,SiCl2O,mp-23563
0.55928254,1.3909428,-2.1332932,0.29353487,0.2531179,0.73811024,0.6924926,0.73477054,-0.63878375,1.0119241,-0.84689575,-0.3445879,0.8492285,-1.6126133,-0.9472306,2.64446985,0.166108026,2.478361825,OsO4,mp-551905
0.76417136,0.5236891,-1.8155822,0.8716182,0.17392491,0.80004454,-0.06240696,0.45867896,-0.7943085,1.7167522,-0.9873985,-1.3383172,0.1792087,-1.4079256,0.91785145,2.697215493,0.6728219,2.024393593,K3MoF6,mp-553896
1.2499574,0.22461656,-1.7035322,-0.25376463,-0.20555127,0.48261374,-0.4722253,0.9446521,-0.13262606,2.001217,-0.63082135,-0.4044268,1.2539436,-1.4039583,-0.9500944,2.725239927,0.938544317,1.78669561,GeF4,mp-9816
0.30745998,-0.92330676,-0.6356363,0.9060191,0.30596384,0.62685776,-0.606602,1.3665667,-0.18600902,1.8280534,-0.43480337,-1.6775384,1.2285129,-1.0375501,-1.0679878,2.73396185,0.58604512,2.14791673,LiB(CN)4,mp-13590
0.3819754,-0.26369935,-1.8627079,0.35336456,0.8677181,1.1887771,-0.50936097,0.7141439,-0.5358571,2.066051,-0.7253989,-0.8252373,0.84789324,-1.2559307,-0.4417313,2.742736813,0.72285942,2.019877393,HCl,mp-632326
1.0684628,0.21063474,-0.85862154,-0.7752529,-0.74898803,0.86061245,-0.74239105,0.834463,-0.62921673,2.1661806,-0.27818114,-0.52535427,1.5130908,-1.0532049,-1.0422342,2.75039266,0.755311797,1.995080863,S2O5F2,mp-28676
1.076016,0.46623603,-1.340177,-0.0768502,-0.10646271,1.2046658,-0.7329321,0.5487605,-0.44594672,1.8059442,-0.758008,-0.62904733,1.4280691,-1.413045,-1.0272223,2.762506407,0.79654716,1.965959247,BeCl2,mp-569030
1.247509,0.019584812,-2.2229784,0.3938641,0.11595294,0.5674855,-0.08602111,0.94918364,-0.25655204,1.740109,-0.8503335,-0.5836893,0.8685307,-1.3876153,-0.51503,2.772212333,0.45742515,2.314787183,PCl3,mp-23230
0.6434275,0.006648518,-1.9462178,0.7481746,0.9194014,1.0788505,-0.13153177,0.6064854,-0.4285008,1.6981242,-0.87827784,-0.70441353,0.78843987,-1.2553588,-1.1452518,2.772323933,0.60338849,2.168935443,H2CO,mp-23683
1.2308617,-0.27905172,-2.0148206,0.34314054,0.16272567,0.12610117,0.5955589,0.9983164,-0.04716979,1.8034422,-0.507241,-0.9109806,0.7620026,-1.5517231,-0.7111627,2.772858653,0.153550413,2.61930824,RuO4,mp-554791
0.4230819,-0.06064274,-2.4599934,1.2589481,0.85376936,0.892938,0.14118256,0.74066913,-0.35694513,1.3934541,-0.75425553,-1.0229259,0.4563062,-0.92586285,-0.57972425,2.77996455,0.244749107,2.535215443,CNCl,mp-571324
0.7937606,-0.34101397,-1.9180369,0.34605834,0.43310007,0.43648204,-0.6737238,0.90101963,-0.51161736,2.348018,-0.57567155,-0.15601087,0.84642386,-1.192286,-0.73650235,2.780654887,0.119182077,2.66147281,P,mp-1014013
0.48603427,0.5085422,-1.4689655,1.4163916,0.26014882,1.048512,0.16012082,0.9186796,-0.27452388,1.283139,-1.1805986,-0.3296763,-0.21105628,-2.2061033,-0.4106448,2.78068688,0.21221508,2.5684718,TiBr4,mp-569814
0.8182397,0.25398204,-2.4372659,0.44069105,0.8515781,0.40792462,-0.13963023,0.7000077,-0.42373836,1.8024341,-0.89485276,-0.7011106,0.842354,-1.0285985,-0.49201497,2.7841031,0.68207452,2.10202858,SO3,mp-2414
0.77405214,-0.21024582,-1.6732653,0.37325525,-0.010964306,0.19909345,-0.20016445,1.3199918,-0.33112097,2.3040648,-0.84667605,-0.9198966,0.9365654,-1.2224064,-0.49228314,2.790844837,0.729535063,2.061309773,SClO2F,mp-554012
0.33247182,-0.36352476,-0.9039685,1.1592861,0.8268676,1.3639237,-0.27106676,0.54252857,-0.16866267,1.5841241,-1.1460761,-1.3040891,0.86893654,-1.5767038,-0.9440467,2.807683157,0.707499027,2.10018413,B(HO)3,mp-759069
0.5273186,-0.83036304,-0.78128165,0.54004925,0.051854026,0.7409295,-0.5434541,1.2436804,-0.43345317,2.2033522,-0.25427315,-0.7392297,0.8966506,-1.9597096,-0.6620702,2.811546297,0.622360597,2.1891857,SiCl2O,mp-23079
-0.039925605,-0.28457895,-0.62334824,0.86157465,-0.11963377,0.7693329,-0.5246881,0.8191888,-0.3233945,2.4498935,-0.2608106,-0.46354133,0.26655892,-2.399418,-0.12720992,2.826333297,0.19464537,2.631687927,Cl2,mp-22848
0.22445485,0.2916409,-2.258334,0.9010956,0.57909876,1.4280523,0.15676165,0.2372265,-0.7305296,1.5176417,-0.5870356,-0.99923056,0.8709314,-1.1527979,-0.47897595,2.82888748,0.443869243,2.385018237,C5N4,mp-651723
-0.2881908,0.23209065,-1.1908798,1.1546128,0.35874292,1.7202611,0.0034559816,-0.019253336,-0.63421553,1.686857,-0.23327073,-0.926796,0.26992968,-2.1877782,0.054434042,2.835247183,0.521493823,2.31375336,B3H7CO,mp-696308
-0.36675325,-0.02529201,-0.9653474,1.0745116,0.617896,1.6320333,-0.18051088,0.094505385,-0.43853867,1.9767959,-0.27841634,-0.9073864,0.38644117,-2.0546734,-0.56526536,2.853450847,0.441168257,2.41228259,B3H5,mp-29721
0.013948768,-0.18345642,-1.060688,0.69911546,0.55535734,1.3703835,-0.22136739,0.52976495,-0.17997843,2.0586178,-0.36168242,-1.0349332,0.6874537,-2.0550072,-0.8175283,2.85816471,0.672012857,2.186151853,Si2H6O,mp-27949
0.7905354,-0.38850015,-1.618592,0.63684875,0.613183,0.8476251,-0.36150917,1.0545468,-0.12727617,1.7022886,-0.4582242,-1.0619324,0.9432399,-1.7398932,-0.83234084,2.88180164,0.91197289,1.96982875,PClOF2,mp-558681
0.45295227,-0.30141088,-1.5463566,0.9442716,0.20429751,0.50478184,-0.30722892,0.7857347,-0.34369642,2.4912212,-0.70808035,-0.46213374,0.36955565,-1.7718645,-0.31204355,2.88233736,0.720954527,2.161382833,P2O5,mp-562613
1.0335084,-0.25221342,-1.5103428,-0.5546448,0.08100102,0.44373852,-0.3549607,1.0765576,-0.43664083,2.1348963,-0.007785213,-0.83268166,1.3841535,-1.1417346,-1.0628507,2.88988673,1.111812423,1.778074307,SiO2,mp-17909
0.76051736,-0.10902729,-1.6893604,-0.83523256,0.13013002,0.22335048,-1.048473,1.1649867,0.06874585,1.9530033,-0.5361922,-0.32844204,1.6706412,-0.31571943,-1.1089276,2.894521113,0.628840843,2.26568027,PNClF,mp-554472
0.5366345,-1.2336872,-1.305987,-0.09533631,0.9232833,-0.078929536,-0.59494966,0.98949134,0.21440497,2.3400059,-0.018439267,-0.93937385,1.085917,-0.7733017,-1.0497326,2.898171523,0.48932805,2.408843473,Be(CN)2,mp-35687
0.04981762,-0.24465205,-1.3322686,0.8339406,1.3731863,1.1308231,-0.5077431,0.3522425,-0.29980677,1.9855249,-0.5364612,-1.4927206,0.6464707,-1.1155515,-0.8428022,2.902635037,1.03582794,1.866807097,Mg(CN)2,mp-36940
0.99178,-0.023623329,-2.3581715,-0.5407997,0.93093467,0.060309883,-0.017156122,0.7310666,0.2526831,1.7680858,-0.12133764,-0.7113282,0.94822943,-0.5540295,-1.3566442,2.90711962,0.748319523,2.158800097,P4PtF12,mp-555863
0.6934234,-0.429959,-1.8933194,0.49239597,0.44586685,0.22927865,-0.13153279,1.5820312,-0.22924235,1.5551362,-0.16898537,-0.82127494,1.1346287,-1.5843142,-0.8741332,2.92969568,1.099619637,1.830076043,SiO2,mp-639682
1.107661,0.5941417,-2.7863746,-0.023211597,0.5777902,0.7521106,-0.035694353,0.7765029,-0.14939104,1.0889472,-0.57089776,0.154739,0.47152936,-1.4558383,-0.50201416,2.938146517,0.16698732,2.771159197,BI3,mp-23189
1.1610475,-0.28804684,-2.0637214,-0.08829112,0.7322648,0.51822484,-0.2504522,0.93640465,-0.39791152,1.7189256,-0.42967302,-0.81149924,1.2590216,-1.1074405,-0.8888531,2.943811913,0.802634217,2.141177697,Si2Cl2O3,mp-28959
0.9856213,0.40579566,-2.4135141,0.038472362,0.645573,0.6233706,-0.20626609,0.6339594,-0.38106418,1.8172376,-0.9627905,-0.73036325,0.9464545,-0.7117833,-0.69070256,2.953743947,0.12163372,2.832110227,S,mp-77
0.20082144,-0.18279554,-1.0708292,0.8537204,0.48248002,1.0759202,0.07145266,0.8715964,-0.45408922,1.9988317,-0.9572934,-1.0101535,0.8177204,-1.8233099,-0.87407273,2.972292323,1.149621423,1.8226709,H2O,mp-697111
0.118149474,-0.31755418,-1.5645689,0.712241,0.8214775,0.9113276,0.17558227,0.60248375,-0.39913735,2.2696207,-0.64758044,-0.78076845,0.45754686,-1.771006,-0.587814,2.986086457,0.801090997,2.18499546,H3N,mp-29145
0.6804733,-0.895949,-1.8357222,0.5744383,0.594244,0.405013,0.014081582,1.0380738,-0.12973145,1.9401821,0.2547353,-0.9560185,0.7451588,-1.5095243,-0.91945523,2.989561233,1.158263177,1.831298057,SiO2,mp-559928
-0.18438621,0.08116759,-2.1419196,1.94726,0.99340844,1.1296004,-0.14784996,0.011476085,0.040963013,1.2099218,-0.712977,-0.40427414,0.12411308,-1.3251109,-0.6213931,3.000577437,0.78269826,2.217879177,Zn(CN)2,mp-35751
0.7154604,-0.15354873,-1.8736502,0.056911368,0.3916351,0.152571,-0.123418756,1.1115491,-0.20610373,2.2115724,-0.7109618,-0.719911,1.204533,-1.0192384,-1.0373998,3.00375098,1.154232913,1.849518067,SiO2,mp-600038
0.66514176,-0.26266557,-2.0223744,0.9630507,0.5147322,0.35952476,-0.11345645,0.95175904,-0.1737346,1.9864948,-0.97785157,-1.0370587,0.80540323,-1.079791,-0.5791742,3.004849603,1.159882763,1.84496684,SiO2,mp-600001
1.587618,-0.0010665357,-1.5943122,0.15331262,-0.25650227,0.9110004,-0.6838438,0.92553705,-0.330558,1.7575642,-0.73092794,-0.04249811,0.7124036,-1.7299782,-0.6777487,3.026961647,0.43314872,2.593812927,PBr3,mp-27257
-0.40118966,-0.105905585,-1.6033651,1.4408736,1.5234044,0.9982032,0.20905055,0.46793538,-0.11643498,1.2962397,-0.886436,-1.3741596,0.5282938,-1.0073084,-0.9692011,3.03349792,1.08265985,1.95083807,HCN,mp-644385
0.5669141,-0.52987456,-1.2560723,0.44723362,0.389874,0.6632081,-0.76242685,1.0466262,-0.19836932,2.4312139,-0.92618597,-0.69193023,0.87925726,-1.3220512,-0.7374168,3.050761833,0.688659697,2.362102137,SCl2O,mp-28406
0.75180846,-0.72387916,-1.3744462,0.29241422,0.33346352,0.53799474,-0.5926592,0.98680747,-0.39352998,2.2817411,-0.4616657,-0.45859486,1.2304312,-1.2682632,-1.1416221,3.05293671,0.624539863,2.428396847,PBrNF,mp-559366
-0.4789694,0.57385796,-1.9050967,1.759838,1.4538783,1.3548824,-0.63999635,-0.5089279,0.1422231,1.0076878,-0.8861768,-0.4463545,-0.2855787,-0.9851626,-0.15610485,3.054671943,0.291972593,2.76269935,CIN,mp-30068
-0.20091893,0.26084405,-1.5301304,0.81677306,0.26461065,1.5934117,-0.10703449,0.49758083,-0.4282561,1.8748069,-0.7311791,-0.6388271,0.624808,-1.9688256,-0.32766333,3.06404065,0.99086761,2.07317304,H2S,mp-697135
1.5295631,0.2763487,-2.0130405,-0.84805673,-0.01260587,0.164423,-0.22434746,1.1070023,-0.12866035,1.3884717,-0.78123194,0.0743036,1.4250275,-0.9386172,-1.0185795,3.069093043,0.528707637,2.540385407,AsCl5,mp-30106
0.7492224,-0.38372657,-2.2746139,0.29857394,0.6256033,0.065135494,-0.4989967,1.0569578,0.047242284,2.1745853,-0.82304794,-0.48843983,0.81324077,-0.8052771,-0.5564601,3.085705877,0.03910186,3.046604017,S,mp-558014
0.72471964,-0.37088338,-1.682576,0.1108706,0.82766396,0.6146974,-0.41689646,1.0524726,-0.03130971,2.0389478,-0.844824,-1.0145513,1.0363249,-0.8176452,-1.2270108,3.095334277,0.503591603,2.591742673,NClO3,mp-754712
0.53648597,-0.9382275,-1.3571119,0.5206655,0.6256276,0.4503243,-0.605431,1.2775526,-0.27052194,2.1247618,-1.0599715,-0.7165249,1.1610847,-0.9844114,-0.7643026,3.096350106,0.78919247,2.307157637,BeCl2,mp-23267
1.0145534,-0.07591778,-1.8695669,-0.5201922,0.19448906,-0.059652295,-0.12288281,1.0561604,-0.024340488,1.9498949,-0.45389524,-0.3712348,1.5290546,-1.0254261,-1.2210437,3.09762878,1.257033847,1.840594933,AlPO4,mp-5859
-0.16933334,0.8980627,-2.6224997,0.36502326,0.7051051,0.8441885,0.784844,0.053285975,-0.14103284,1.5303853,0.05127357,-0.22881603,0.1713631,-1.5487257,-0.6931241,3.10041953,0.62931095,2.47110858,AgB(CN)4,mp-10413
1.1957165,-0.31871414,-1.530456,0.75253737,0.43372932,0.5756202,-0.39643466,0.62100494,-0.19479994,2.1770158,-0.541997,-0.7236558,0.32497323,-1.8865925,-0.4879472,3.117802057,0.758974527,2.35882753,Al2VCl8,mp-568443
0.6042675,-0.009338476,-2.1693566,1.0004624,0.8414087,0.6015307,-0.36324325,0.4726995,-0.31774625,1.9634033,-1.1111766,-1.2058171,0.6368271,-0.41377276,-0.53014857,3.127682483,0.912878597,2.214803887,Al(CN)3,mp-35327
0.99523777,0.012953805,-2.0014896,-0.1664563,0.11644278,0.38525835,-0.28723747,0.8580844,-0.018442873,2.1975408,-0.73342127,-0.2945068,1.0572133,-1.3548694,-0.7663075,3.130779633,0.662393557,2.468386077,AsCl3O,mp-29863
0.38441637,-0.76139706,-1.9065498,0.36763194,0.8535891,0.03515839,-0.26419306,1.1175832,0.05973586,2.4231098,-0.861495,-0.8083648,0.62211084,-0.61457086,-0.6467649,3.13414214,0.601058213,2.533083927,P2S2O3,mp-3667
0.59671664,-0.49506235,-2.2807183,0.023165073,0.2604131,0.3441819,-0.26140177,1.207599,0.34462002,2.095586,-0.39557132,-0.07869882,0.73202264,-1.2523512,-0.8405007,3.136874103,0.949789437,2.187084667,Cl2O7,mp-31050
0.4624165,-0.42860836,-1.7293193,-0.1634579,-0.2359027,0.29590175,0.047771394,1.0688698,-0.2691107,2.4475262,-0.63706803,-0.37339592,1.3781892,-0.76953965,-1.0942719,3.13784967,0.69863833,2.43921134,PHSF2,mp-642795
1.2510456,0.7685799,-2.609154,0.13579118,0.3023739,0.45942372,0.18482926,0.26180643,-0.33892673,1.7764786,-0.86879575,-0.67888606,0.5942982,-0.6728568,-0.5660077,3.154817723,1.041164537,2.113653187,CCl3F,mp-23071
1.3126968,0.6196686,-2.2617226,-0.31537142,-0.11139784,0.7557244,-0.2711777,0.80975294,0.3937886,1.4935108,-1.1918362,-0.19676253,0.7437795,-1.3271973,-0.45345575,3.156040736,0.972314603,2.183726133,BrF5,mp-27987
