0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,e_total,e_ionic,e_electronic,formula_pretty,Material ID
-1.2887304,-0.6154243,-0.7942301,-1.6065394,0.5225907,1.8010694,1.4494025,-0.29164642,0.8791729,1.0138701,-0.69834113,-0.74955374,-0.6165629,0.89761406,0.09730872,1.15524828,0,1.15524828,H2,mp-632250
-0.8598699,-1.1666296,-0.2482149,-1.4693367,0.88029295,1.6330637,1.5425059,-0.044187743,0.9579765,0.60342234,-0.33376572,-1.267263,-0.99850637,0.9157118,-0.14519936,1.247628367,6.67E-08,1.2476283,H2,mp-570752
-0.72088134,-1.0297673,-0.2624025,-1.3573346,0.1837821,2.2786431,1.7491821,-0.5543457,0.7673762,0.25565428,0.26253894,-1.2379531,-0.7204041,0.37531608,0.01059619,1.261263267,6.67E-09,1.26126326,H2,mp-23907
-1.1038412,-1.8082683,-0.5975115,-1.2583276,1.2237835,1.4511904,0.681642,0.24569592,0.535005,1.1525042,-0.4624274,-1.1773759,-0.35364386,0.8362066,0.63536775,1.39572475,2.00E-08,1.39572473,N2,mp-672234
-1.2089543,-1.6679591,-0.90820014,-1.6028991,1.1194235,1.1705472,0.8618035,0.32240656,0.45937914,1.2263224,-0.28211442,-0.6705285,-0.40022653,1.1355263,0.44547307,1.40798192,1.03E-06,1.407980893,N2,mp-12103
-1.331656,-1.3888768,-0.3685416,-1.5137358,1.1026521,1.3669959,1.2386347,-0.0585754,0.45098847,0.9540435,-0.3017192,-0.9752584,-0.5279926,1.3467072,0.0063332394,1.53108903,3.33E-09,1.531089027,H2,mp-632291
-1.1985753,-1.031367,-1.106556,-1.8761634,1.3574495,1.1798913,1.1992699,-0.19033635,0.18004064,0.985617,-0.46563345,-0.4362306,-0.2187096,1.1799092,0.44139433,1.53145984,0.00185455,1.52960529,N2,mp-154
-0.57567173,-0.78069764,-0.23796447,-2.0482051,1.1469635,1.6808486,1.2827086,-0.75801915,0.34121686,0.7490657,-0.86715454,-0.9112988,-0.4344368,0.7054102,0.70723444,1.55239453,3.33E-09,1.552394527,H2,mp-850274
-0.010515217,-1.6672868,0.12860471,-1.42886,0.48641974,1.9707923,1.1802177,-0.27220228,0.32250658,0.917703,0.055477537,-1.7028621,-0.6751262,0.4652038,0.22992674,1.661730977,0.01087242,1.650858557,H4C,mp-1021328
-1.2752525,-1.5186213,-0.46064425,-1.8704276,1.4331486,0.899744,1.0340346,-0.19705029,0.16857417,1.0169171,-0.4508562,-0.5476048,-0.069776356,1.1697394,0.66807586,1.83444631,0.004384887,1.830061423,HCl,mp-684609
-1.4134784,-1.6940405,-0.21398945,-1.4981217,1.6602199,1.0031172,0.29172462,0.37947387,-0.19552876,1.3835591,-0.48835528,-0.43718314,-0.39320946,0.74385476,0.87195754,1.896648767,0.379912777,1.51673599,Cl2,mp-570778
-0.87470806,-1.2303159,-1.0719721,-2.015296,0.7673576,0.33601245,0.95237756,0.71053696,0.049334712,1.8094391,0.040119465,-0.8232194,0.042064775,1.1942947,0.11397426,1.927902043,0.295954993,1.63194705,CF4,mp-1167
-0.8851873,-1.5017378,-1.0479535,-1.6959124,1.4352708,0.9317186,1.2065276,0.09372294,0.19642812,0.77132905,-0.35576066,-0.92047846,-0.18632235,1.110518,0.8478375,2.07646826,0.193456073,1.883012187,CO2,mp-556034
-0.5666652,-1.1152822,-0.9976822,-2.1003647,1.182425,1.5623525,1.0037779,-0.014564127,0.14791228,0.30353975,-0.48684284,-0.9949987,0.17576343,0.9889723,0.9116571,2.077496053,0.212375633,1.86512042,CO2,mp-20066
-0.94648194,-1.2010418,-1.1064266,-1.8531911,1.1439654,0.6588399,1.1240977,0.36186406,0.17389762,0.99599785,-0.40219364,-1.0023165,0.07074474,1.5858771,0.39636692,2.112508733,0.221783783,1.89072495,CO2,mp-11725
-0.90891236,-1.3624631,-1.0593843,-1.8185997,1.3441575,0.5295236,1.2300527,-0.27627867,0.0020840727,1.2257465,-0.45560938,-0.44618455,-0.13307087,0.96881825,1.1601202,2.129172643,1.129172643,1,Si3Ag3(SnP3)2,mp-18310
-0.69931996,-1.439447,-0.71486086,-2.141221,0.9881958,0.96327454,1.2223756,0.16188167,0.05361446,1.0179647,-0.687517,-0.7723345,0.187837,0.7788644,1.0806924,2.145893997,0.444654513,1.701239483,PF5,mp-8511
-0.77516603,-1.4624743,-0.9283848,-2.0813456,1.3783439,0.67095816,0.6241226,0.29828948,0.03305406,1.3644435,-0.8458189,-0.34657153,0.42045486,0.80032927,0.8497653,2.14752879,0.433110917,1.714417873,SF6,mp-8560
-0.8382966,-1.5984505,-0.44874418,-1.3938633,1.4765798,1.1134264,0.9575668,0.601581,-0.22553109,1.1941885,-0.5278791,-1.3226824,-0.22648762,1.1557465,0.08284548,2.16252577,0.197198583,1.965327187,CO2,mp-644607
-0.15019263,-1.6066866,-1.1205896,-2.2614825,0.9591173,0.8366215,0.629458,0.62680125,-0.44378856,1.2465998,-0.7514993,0.080277756,0.5751046,0.61452836,0.7657306,2.16889963,0.538604293,1.630295337,SiF4,mp-1818
-1.0570178,-1.7874768,-0.94831914,-1.416133,0.8327222,0.68718237,0.9896161,0.92762476,-0.13616836,1.7318559,-0.23157868,-0.9792761,0.4261343,0.7080359,0.25279832,2.18867938,0.563808523,1.624870857,BF3,mp-558149
-0.5203391,-1.6400023,-0.85358834,-1.7953465,1.2663285,1.234225,0.48598745,0.33118418,-0.50066984,1.1551001,-0.64746416,-0.7420447,0.22319177,0.960469,1.0429688,2.195219853,0.16372906,2.031490793,BCl3,mp-23184
-0.5690482,-1.9317874,-0.723573,-1.6133156,1.2351546,0.6772866,0.91221285,0.24267772,-0.44829932,0.9931493,-0.55054396,-0.94434595,0.6601164,1.0628408,0.9974755,2.213265673,0.33209927,1.881166403,CClF3,mp-28473
-0.8965104,-1.5213189,-0.7326569,-1.9767028,1.1714196,0.25639018,0.7591834,0.6133454,-0.048614684,1.5395013,-0.7911259,-0.5398214,0.5210654,1.079287,0.56655896,2.287834197,0.32852852,1.959305677,NO2,mp-557865
-0.3466096,-1.3332026,0.09519447,-1.9696217,1.1363522,1.4551464,0.7849717,0.13350378,-0.64245415,1.4537771,-1.2748396,-0.5557964,0.16148397,0.8237165,0.07837805,2.287892913,0.85009695,1.437795963,BeF2,mp-559400
-0.662482,-1.1703873,-0.81699926,-2.0658066,1.4245846,-0.022506531,0.75328207,0.22576034,-0.23746651,1.1829818,-1.0583637,-0.2400471,0.3137783,1.357967,1.0157048,2.325346723,0.525786173,1.79956055,S(OF)2,mp-8537
-0.17726527,-1.015106,-1.1295437,-1.7017521,1.1866212,0.18562266,0.18551244,0.6671988,-0.6460403,1.8911176,-1.532631,0.4490931,0.56100714,0.08755811,0.98860717,2.353924337,0.537385497,1.81653884,AsF5,mp-8723
-0.6830544,-1.7373738,-0.86507326,-1.3177804,1.4249955,0.9163872,1.2491803,-0.3668401,-0.55660987,0.56533223,-0.55403996,-0.7532211,0.27642936,1.1866969,1.2149718,2.364603643,0.18930882,2.175294823,CSO,mp-28240
-1.1398535,-1.26439,-0.89154667,-1.7684238,0.986586,-0.337999,0.12668242,0.7487775,-0.33369273,1.9067345,-0.7583732,0.4560949,0.38232243,0.7723823,1.1146989,2.371682143,0.150870303,2.22081184,BBr3,mp-23225
-0.7324677,-1.4437112,-0.66400033,-1.7639217,1.2670456,0.13217829,0.940511,0.46349278,-0.14980672,0.9139393,-1.0487937,-0.9047775,1.1926994,0.5180691,1.279543,2.374832827,0.615616167,1.75921666,SF6,mp-975
-1.1839293,-1.6442815,-0.67102224,-1.221711,0.9925248,0.12716359,0.6437494,0.8226109,-0.17120773,2.2781672,-0.6312072,-0.59216404,0.036111917,0.882557,0.33263865,2.40144906,0.29163419,2.10981487,SiCl4,mp-28391
-0.09456737,-0.7806972,0.19528243,-1.9220347,0.24013552,1.6420535,1.4183803,-1.200177,-0.31777033,1.3780875,-1.1911635,-0.5049452,0.2536051,0.045669872,0.8381418,2.413913567,0.200604917,2.21330865,SiH8,mp-972825
-0.3304878,-1.2418977,-1.1868074,-2.1759896,0.95961887,0.74585193,1.0429114,0.18992351,-0.5917748,1.1851368,-0.8957572,0.0109787,0.31461498,0.991946,0.9817321,2.428072657,0.41171022,2.016362437,C(ClF)2,mp-22966
-0.041732363,-0.6142408,-0.90826404,-2.4993358,0.7479768,-0.05304405,0.32048038,0.054189492,-0.61192364,1.8915776,-0.91732734,0.5887142,0.19828767,0.91925144,0.9253903,2.43962579,0.584732343,1.854893447,TeF6,mp-1396578
-0.32136256,-1.7779082,-0.21828848,-1.8115392,0.9656639,0.31333366,1.164137,0.25663957,-0.18290319,1.7532077,-0.49450275,-1.1211135,0.11836543,1.1321108,0.2241599,2.461572583,0.584847573,1.87672501,C2O3F2,mp-31306
-0.17848021,-0.37041605,-0.953627,-2.5116432,0.34484175,0.3369289,1.1206158,-0.25884107,-0.33070847,1.413587,-1.4031341,0.645429,0.57599735,0.8123398,0.7571106,2.465750987,0.60122626,1.864524727,TeF6,mp-1875
-0.11772092,-0.8077724,0.26836932,-1.90821,-0.3112957,0.5065287,1.8946341,-1.5156456,-0.34739405,1.390609,-0.785052,0.0077379793,0.90267104,-0.11597954,0.93852013,2.47443799,0.259201757,2.215236233,SiH4,mp-23739
-0.083716646,0.001202248,-1.0313344,-2.2769651,0.64075273,-0.53224784,0.669851,-0.125476,-0.45315143,1.4471203,-1.4412296,0.7914105,0.30980763,0.6445502,1.4394264,2.502760137,0.52536326,1.977396877,IF7,mp-27988
0.14222646,-1.2376868,-0.36593404,-1.8152034,0.1974776,1.9196323,1.3044229,-0.26900172,0.15364523,1.4464403,-0.5018296,-1.3136253,0.041623276,0.5857673,-0.28795433,2.50312693,0.357175773,2.145951157,H4C2O,mp-995219
-0.24898916,-1.3440665,-0.21467242,-1.5932916,0.51035,0.28755566,-0.09612834,0.97037625,-0.4119295,2.6261854,-1.3941249,0.2621832,0.1467559,0.3669369,0.13285899,2.516907557,0.245253517,2.27165404,TiCl4,mp-30092
-0.24087933,0.051717136,-1.5928476,-2.3476143,0.54385436,0.47174808,0.8146249,0.11389017,-0.09485011,1.6564705,-1.3312658,0.18160875,0.7351304,0.68961704,0.34879568,2.551469053,0.323592843,2.22787621,NO2,mp-1771
0.72046256,-1.6598133,-0.37883326,-1.3609791,-0.2861491,-0.13665912,1.6983273,0.045096867,0.20110048,1.4528916,-1.3972393,-0.5330676,1.4588269,-0.23732346,0.41335884,2.554874287,0.633655837,1.92121845,MoF6,mp-558836
-0.79301035,-0.8757884,-0.812639,-1.9541688,0.2472946,-0.21605602,0.50063765,0.4791163,-0.32148933,2.225954,-1.2446915,0.77170825,0.7422182,0.6416109,0.6093037,2.564171893,0.396589943,2.16758195,GeCl4,mp-30086
-0.15403955,-1.580932,-0.05370765,-2.0056252,0.38571757,0.6443459,0.57454073,0.5480069,-0.27791068,2.2612617,-0.9623786,-0.44676995,0.40903565,0.8567767,-0.19832157,2.56827766,1.05125022,1.51702744,BeF2,mp-561543
