filename,params,target,mse
encodedOutputLayer1.csv,"{'leaf_size': 26.68088018810296, 'n_neighbors': 14.686165375401004, 'p': 1.0001143748173449}",0.4605501382563883,0.5393809941149673
encodedOutputLayer1.csv,"{'leaf_size': 22.09330290527359, 'n_neighbors': 3.7883619255251477, 'p': 1.0923385947687978}",0.39870677968651874,0.6011216948357578
encodedOutputLayer1.csv,"{'leaf_size': 17.450408455106835, 'n_neighbors': 7.5656538138179075, 'p': 1.39676747423067}",0.45228373570677416,0.5475632680659616
encodedOutputLayer1.csv,"{'leaf_size': 31.552669360134278, 'n_neighbors': 8.964695773662601, 'p': 1.6852195003967596}",0.4568289362168555,0.5431042593534905
encodedOutputLayer1.csv,"{'leaf_size': 18.178089989260698, 'n_neighbors': 17.684231291427963, 'p': 1.0273875931979262}",0.45916458177623304,0.5408047624281187
encodedOutputLayer1.csv,"{'leaf_size': 26.48530532973372, 'n_neighbors': 14.675891779172774, 'p': 1.1602520499547841}",0.4605501382563883,0.5393809941149673
encodedOutputLayer1.csv,"{'leaf_size': 12.908751545574946, 'n_neighbors': 12.514254786415679, 'p': 1.7254450189134412}",0.45735416221520364,0.5425354260977538
encodedOutputLayer1.csv,"{'leaf_size': 34.85612091448181, 'n_neighbors': 16.228420632891613, 'p': 2.0}",0.44821219141845636,0.5516710487332752
encodedOutputLayer1.csv,"{'leaf_size': 24.390368364172332, 'n_neighbors': 19.977204991439358, 'p': 1.9393968222075604}",0.4548934923953353,0.545071760933402
encodedOutputLayer1.csv,"{'leaf_size': 10.001456724624337, 'n_neighbors': 6.05199557348266, 'p': 1.9763622266084973}",0.4479684391666515,0.5518938233935241
encodedOutputLayer1.csv,"{'leaf_size': 11.383136489374852, 'n_neighbors': 19.93008607354282, 'p': 1.169149298640022}",0.4548934923953353,0.545071760933402
encodedOutputLayer1.csv,"{'leaf_size': 38.638748629418245, 'n_neighbors': 5.509925554964864, 'p': 1.5515862192728889}",0.4400464251029133,0.5598504720015466
encodedOutputLayer1.csv,"{'leaf_size': 18.98403950718679, 'n_neighbors': 12.92698440922357, 'p': 2.0}",0.4542894719060149,0.5455703007503089
encodedOutputLayer1.csv,"{'leaf_size': 50.0, 'n_neighbors': 20.0, 'p': 1.0}",0.4549372032165209,0.5450235977208513
encodedOutputLayer1.csv,"{'leaf_size': 50.0, 'n_neighbors': 12.286066693946186, 'p': 2.0}",0.4542894719060149,0.5455703007503089
encodedOutputLayer1.csv,"{'leaf_size': 43.17988253396148, 'n_neighbors': 20.0, 'p': 1.0}",0.4549372032165209,0.5450235977208513
encodedOutputLayer1.csv,"{'leaf_size': 50.0, 'n_neighbors': 1.0, 'p': 1.0}",0.07230673991557893,0.9268792374231664
encodedOutputLayer1.csv,"{'leaf_size': 42.37293349832424, 'n_neighbors': 13.01015716372077, 'p': 2.0}",0.4516975795456707,0.548164869160337
encodedOutputLayer1.csv,"{'leaf_size': 32.82894439041093, 'n_neighbors': 1.0180702767751137, 'p': 1.1721367155870024}",0.07230673991557893,0.9268792374231664
encodedOutputLayer1.csv,"{'leaf_size': 14.017664586294527, 'n_neighbors': 1.0, 'p': 1.0}",0.07230673991557893,0.9268792374231664
encodedOutputLayer1.csv,"{'leaf_size': 36.921449959378606, 'n_neighbors': 10.803239986047814, 'p': 1.0}",0.45720777250185574,0.542744563433106
encodedOutputLayer1.csv,"{'leaf_size': 24.437693482913463, 'n_neighbors': 9.199954512184208, 'p': 1.0}",0.45560602129883776,0.5443411986191832
encodedOutputLayer1.csv,"{'leaf_size': 30.728565258527713, 'n_neighbors': 20.0, 'p': 2.0}",0.4388235234544632,0.5610978942033721
encodedOutputLayer1.csv,"{'leaf_size': 46.93069467956297, 'n_neighbors': 16.206185605444723, 'p': 2.0}",0.44821219141845636,0.5516710487332752
encodedOutputLayer1.csv,"{'leaf_size': 37.6736006012149, 'n_neighbors': 20.0, 'p': 1.0}",0.4549372032165209,0.5450235977208513
encodedOutputLayer1.csv,"{'leaf_size': 10.0, 'n_neighbors': 10.177611460263295, 'p': 1.0}",0.45720777250185574,0.542744563433106
encodedOutputLayer1.csv,"{'leaf_size': 43.04737960696993, 'n_neighbors': 8.152433162180152, 'p': 1.0}",0.4568289362168555,0.5431042593534905
encodedOutputLayer1.csv,"{'leaf_size': 30.805052521587452, 'n_neighbors': 12.857363862514505, 'p': 2.0}",0.4542894719060149,0.5455703007503089
encodedOutputLayer1.csv,"{'leaf_size': 10.0, 'n_neighbors': 15.896317734247127, 'p': 2.0}",0.45002228968023517,0.5498720564955385
encodedOutputLayer1.csv,"{'leaf_size': 15.712753263308846, 'n_neighbors': 20.0, 'p': 2.0}",0.4388235234544632,0.5610978942033721
encodedOutputLayer2.csv,"{'leaf_size': 26.68088018810296, 'n_neighbors': 14.686165375401004, 'p': 1.0001143748173449}",0.45611470307307583,0.5437407989570386
encodedOutputLayer2.csv,"{'leaf_size': 22.09330290527359, 'n_neighbors': 3.7883619255251477, 'p': 1.0923385947687978}",0.3624950601547878,0.6375066467930363
encodedOutputLayer2.csv,"{'leaf_size': 17.450408455106835, 'n_neighbors': 7.5656538138179075, 'p': 1.39676747423067}",0.43841893440447066,0.5614615454135787
encodedOutputLayer2.csv,"{'leaf_size': 31.552669360134278, 'n_neighbors': 8.964695773662601, 'p': 1.6852195003967596}",0.44796368770656364,0.5518520193545763
encodedOutputLayer2.csv,"{'leaf_size': 18.178089989260698, 'n_neighbors': 17.684231291427963, 'p': 1.0273875931979262}",0.45242991366054486,0.5475430648734231
